rank,team,conf,record,adjoe,oe Rank,adjde,de Rank,barthag,rank,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,Fun Rk,adjt
325,Little Rock,OVC,12-20,100.92439200193417,310,116.67714193417206,313,0.1586978775025996,325,12.0,20.0,9.0,11.0,9-11,0.31448922994732265,0.46694436257596145,0.23237040721094301,0.31448922994732265,0.46694436257596145,0.23237040721094301,0.918858132584401,0.8394154064546364,102.42169524902333,110.23600777278126,102.42169524902333,110.23600777278126,102.92978610049661,116.12384109842185,106.42002670781771,141.32318277361531,0.036896684881201326,1.0,-0.002275139953865357,1444.0,1417.0,1346.2625,1.0725991402122543,1.0525436161224129,0.0,0.45,-16.420196954204894,320,182,66.45569313152326
326,Loyola MD,Pat,12-20,103.32118544722668,275,119.52377869490888,347,0.15772702783402617,326,12.0,20.0,8.0,10.0,8-10,0.2807130701240056,0.30584898243307224,0.257005927872291,0.2807130701240056,0.30584898243307224,0.257005927872291,0.9278247156451441,0.8928427542930788,103.44937017022959,112.84165713254484,103.44937017022959,112.84165713254484,102.08994433206891,116.58799872829006,74.03375110377307,106.7711479100454,0.014615972219045217,1.0,-0.03863521341011339,1345.0,1374.0,1247.9625000000003,1.0777567434918915,1.100994621232609,0.0,0.4444444444444444,-16.86561755762629,327,267,68.19580922908294
327,Bucknell,Pat,10-23,98.54341339272499,340,114.04748343441292,289,0.1570486787397421,327,10.0,23.0,6.0,12.0,6-12,0.3669874761056702,0.5228650491365477,0.2570819667592278,0.3669874761056702,0.5228650491365477,0.2570819667592278,0.8905685839556449,0.8007917478761871,106.492665774457,112.40107678769017,106.492665774457,112.40107678769017,97.84903903795674,117.01221430808326,83.36112719815867,111.85645884897166,0.032882009604941864,2.0,-0.01537445742924104,1257.0,1373.0,1220.3625,1.030021817287896,1.1250755410789828,0.0,0.3333333333333333,-18.28590937382528,344,217,67.05250686105816
328,North Florida,ASun,7-25,106.79136774338018,203,123.64368709178393,363,0.1564267785783274,328,7.0,25.0,5.0,13.0,5-13,0.3955507898139103,0.5067893838791413,0.3241343232747625,0.3955507898139103,0.5067893838791413,0.3241343232747625,0.8461147968956559,0.7123275924492327,108.43173420896348,110.44542707125079,108.43173420896348,110.44542707125079,106.87232873804437,123.19069156142876,102.20950539264967,114.46433282881029,0.2137876346066092,4.0,-0.09099184081189476,1435.0,1555.0,1280.3125,1.120820112277276,1.2145472296802537,0.0,0.2777777777777778,-19.022071519640377,348,355,70.50501020190028
329,New Haven,NEC,14-17,95.80304282125417,352,111.50012903898715,232,0.14869035070468892,329,14.0,17.0,9.0,9.0,9-9,0.27789273805579945,0.40300086109232297,0.1875368714183102,0.27789273805579945,0.40300086109232297,0.1875368714183102,0.899515340709919,0.8012944537484045,103.15116195101227,111.69790355805331,103.15116195101227,111.69790355805331,97.21999354796228,112.12809531611873,90.0110902812201,108.09063700570537,0.1086187662037731,3.0,0.016025555344758524,1160.0,1166.0,1127.6125,1.0287221895819707,1.0340431664246361,0.0,0.5,-13.162462037765227,265,132,63.3802865282035
330,Eastern Illinois,OVC,13-20,96.58594948101808,346,112.57157846242819,259,0.14662836074401067,330,13.0,20.0,8.0,12.0,8-12,0.3186032621501406,0.4766330178339651,0.23358909329458113,0.3186032621501406,0.4766330178339651,0.23358909329458113,0.8812378886041081,0.7240428166475609,104.34934875137677,110.4265474023801,104.34934875137677,110.4265474023801,96.05668782603638,112.27225328801778,95.53669687384621,114.1300729854774,0.11455593367319435,3.0,0.0016569900824676687,1324.0,1393.0,1341.9125,0.9866515141635539,1.038070664070869,0.0,0.4,-15.209937709663333,302,168,65.63248935078492
331,Norfolk St.,MEAC,15-17,101.11442387507812,307,118.10499465258512,335,0.1435399682619639,331,15.0,17.0,8.0,6.0,8-6,0.2559854048010137,0.3735950814920623,0.12539806929644048,0.2559854048010137,0.3735950814920623,0.12539806929644048,0.9108017391954555,0.8503879910460954,101.6066195656474,112.34215549656803,101.6066195656474,112.34215549656803,102.69709668990963,121.32418889330435,99.52196313686727,105.93614523148267,0.3277743245413028,2.0,-0.021893271647970114,1078.0,1038.0,975.5125,1.1050601606847683,1.0640560730897861,0.0,0.5714285714285714,-13.410825660295467,269,231,68.09674646425857
332,Jackson St.,SWAC,12-21,100.90580499893767,311,118.04256631707815,334,0.1413812222789239,332,12.0,21.0,10.0,8.0,10-8,0.39961600153049925,0.6674573972919907,0.22465812751082495,0.39961600153049925,0.6674573972919907,0.22465812751082495,0.8199146331729172,0.5989150770242987,106.21941082653962,109.33386957946396,106.21941082653962,109.33386957946396,104.22165761767674,120.54128319103236,93.616414785593,120.01632921439213,0.05432811439529745,7.0,0.07243660500828597,1397.0,1448.0,1296.3375,1.0776514603642955,1.1169930670060844,0.0,0.5555555555555556,-13.955617096255411,282,34,69.57932706741738
333,UTSA,Amer,5-25,100.4770010048131,316,117.98692150270016,333,0.1361764946978946,333,5.0,25.0,1.0,17.0,1-17,0.5014687612428282,0.446178742553867,0.5383287737021356,0.5014687612428282,0.446178742553867,0.5383287737021356,0.8400337364187057,0.8291950020829497,109.71958957145964,107.5159430591896,109.71958957145964,107.5159430591896,101.17136202066669,120.99315193510074,121.28818079054062,126.63520624757803,0.37845205381808755,2.0,-0.040894188601383386,1229.0,1526.0,1235.8874999999998,0.9944270817529914,1.2347402170505004,0.0,0.05555555555555555,-18.731783255305775,347,273,68.57753812806077
334,Holy Cross,Pat,11-22,100.4569700986421,317,117.97925581372911,332,0.13599477713765376,334,11.0,22.0,5.0,13.0,5-13,0.31236311334831585,0.39465962580025,0.25944674795549666,0.31236311334831585,0.39465962580025,0.25944674795549666,0.916274564264277,0.8595887455786162,105.45258970005715,112.75037778204147,105.45258970005715,112.75037778204147,100.21623602190826,117.87553045466696,80.4378705883474,115.57881459392328,0.01524145899137058,1.0,-0.005055933545822622,1242.0,1319.0,1175.3500000000004,1.056706512953588,1.1222189135151228,0.0,0.2777777777777778,-18.26978778477197,343,188,65.44269896408328
335,Manhattan,MAAC,12-20,103.40089447824255,273,121.5822794310834,355,0.1343836991278556,335,12.0,20.0,8.0,12.0,8-12,0.32149079339861975,0.3953092700416111,0.2817590131229943,0.32149079339861975,0.3953092700416111,0.2817590131229943,0.915738561930607,0.8539706044412871,103.04265906931268,110.99492068525143,103.04265906931268,110.99492068525143,102.82057407918026,121.09209119088234,104.99078348034806,126.50045009359062,0.10495964090457581,1.0,0.034918303241132875,1431.0,1517.0,1354.1500000000003,1.0567514677103715,1.12025994166082,0.0,0.4,-16.353591162755627,318,94,67.957179791179
336,Niagara,MAAC,8-22,99.68372915990685,327,117.29148662096948,321,0.13347385570370823,336,8.0,22.0,5.0,15.0,5-15,0.3184723911342006,0.38475926617396194,0.2853289536143199,0.3184723911342006,0.38475926617396194,0.2853289536143199,0.903916058181801,0.8116784535082815,103.97342476041044,111.32907864779067,103.97342476041044,111.32907864779067,99.40879401721331,118.02801046830534,100.85840722027547,116.87137967679438,0.1551720566003689,2.0,-0.06840655132637391,1260.0,1391.0,1240.0624999999998,1.016077818658334,1.1217176553601131,0.0,0.25,-18.333570957378218,345,334,62.217097663167046
337,Stonehill,NEC,12-21,91.82611271063388,362,108.37184241007174,168,0.12951844352614855,337,12.0,21.0,8.0,10.0,8-10,0.2591751920228717,0.35227686673974506,0.1896932919516155,0.2591751920228717,0.35227686673974506,0.1896932919516155,0.9202831856879086,0.8475280434581008,102.71383615174018,112.9266617577985,102.71383615174018,112.9266617577985,92.25442107242293,108.2047883023306,104.62768247350397,112.15611219878598,0.31022634930826054,1.0,-0.029577671792725968,1175.0,1199.0,1198.55,0.9803512577698053,1.0003754536731884,0.0,0.4444444444444444,-17.609730237111805,335,245,66.37432297951922
338,North Alabama,ASun,9-21,99.79528374660015,324,117.83971822922993,329,0.12882912318019166,338,9.0,21.0,4.0,14.0,4-14,0.35493963436805537,0.41046173652544327,0.32198030725006754,0.35493963436805537,0.41046173652544327,0.32198030725006754,0.9045913349351036,0.8500150538392917,108.10508181905928,113.37570185266149,108.10508181905928,113.37570185266149,99.74916709604584,120.12709974127803,109.12742361153451,120.21649627139631,0.24732182190270208,1.0,0.005672415847479351,1246.0,1428.0,1187.4375,1.0493183851781673,1.2025896099794726,0.0,0.2222222222222222,-17.115593107982992,330,159,64.8160639880427
339,Fairleigh Dickinson,NEC,11-21,100.42285448852047,318,119.00617544581635,342,0.1242773073612788,339,11.0,21.0,8.0,10.0,8-10,0.29119979196020723,0.42971730731930174,0.19028420373809596,0.29119979196020723,0.42971730731930174,0.19028420373809596,0.8945403926246486,0.7867343655803535,103.44796320485244,111.17682746026492,103.44796320485244,111.17682746026492,101.12613501508824,118.45588504359807,83.96060098078279,96.96776695295056,0.16025174493370345,3.0,-0.041023900476990616,1195.0,1218.0,1123.7125,1.063439269386075,1.083907138169238,0.0,0.4444444444444444,-16.7629546324285,326,274,64.04787650110427
340,Air Force,MWC,3-29,95.924077818444,350,113.87764908933016,284,0.12206409082800053,340,3.0,29.0,0.0,20.0,0-20,0.6195360210262065,0.42893319726519413,0.7174225763496892,0.6195360210262065,0.42893319726519413,0.7174225763496892,0.7906779678416901,0.9027926388927398,111.834368274476,106.4757360339183,111.834368274476,106.4757360339183,95.82431707100812,114.93327060033013,101.90576416832263,123.62623319723312,0.0977953820329958,5.0,-0.028080943991120336,1196.0,1667.0,1343.0874999999996,0.8904855417089358,1.2411700652414681,0.0,0.0,-20.2297427373589,356,244,66.28606145678953
341,Alcorn St.,SWAC,9-23,97.21361424535138,344,115.48942725042589,303,0.12120327273302807,341,9.0,23.0,7.0,11.0,7-11,0.41952924668853214,0.7382761553779877,0.22693114328771027,0.41952924668853214,0.7382761553779877,0.22693114328771027,0.8348093824102861,0.6210089843046601,106.32361941533055,109.46829001461805,106.32361941533055,109.46829001461805,97.30612573043446,118.2975696620976,90.91181110330508,112.05256959052545,0.08283783839509651,5.0,0.038101940787456545,1244.0,1341.0,1226.6999999999998,1.0141028776391947,1.0931768158473956,0.0,0.3888888888888889,-16.3887438934545,319,89,67.95400791604273
342,Chicago St.,NEC,7-25,99.77594876841187,325,118.57696112707096,340,0.12075466036258004,342,7.0,25.0,5.0,13.0,5-13,0.37792300585953864,0.634895811838422,0.190681711221084,0.37792300585953864,0.634895811838422,0.190681711221084,0.8602297085217593,0.7047680632378357,105.1808704989275,109.96133522093957,105.1808704989275,109.96133522093957,98.10744872918937,118.36161397910139,99.11248276288327,105.8201427538262,0.32014986804731727,4.0,-0.06573403575985992,1169.0,1268.0,1152.9624999999999,1.0139098192699243,1.0997755781302516,0.0,0.2777777777777778,-19.298533825226706,351,329,65.63466703945568
343,Northern Illinois,MAC,9-21,95.60750463417028,353,113.70608936774964,277,0.11986545926472486,343,9.0,21.0,4.0,14.0,4-14,0.4369397335079583,0.4265429030387509,0.4438709538207632,0.4369397335079583,0.4265429030387509,0.4438709538207632,0.8581786772210355,0.8135225450961828,108.72728623517604,109.71668341088844,108.72728623517604,109.71668341088844,93.04686594528722,112.35593254472222,98.8825747210701,114.80804169525125,0.1522221407855572,2.0,0.06422515110225349,1159.0,1393.0,1233.875,0.9393171917738831,1.1289636308378077,0.0,0.2222222222222222,-15.442129489506666,309,44,67.47505470912014
344,Army,Pat,11-21,99.44025889944272,329,118.48918137071925,338,0.11758064064128997,344,11.0,21.0,5.0,13.0,5-13,0.3075396309963937,0.3794662598746147,0.26152291014104617,0.3075396309963937,0.3794662598746147,0.26152291014104617,0.9177099834934319,0.8652855155101833,105.38836685942812,113.07216209539459,105.38836685942812,113.07216209539459,100.59321576509463,121.21448408820824,103.13674090024573,118.47806396770294,0.16871951421207174,1.0,0.01212346933055225,1288.0,1406.0,1216.425,1.0588404546108474,1.1558460242102884,0.0,0.2777777777777778,-17.491561500921502,334,143,67.16018496761502
345,Canisius,MAAC,10-21,95.39390001732745,354,113.9397154375518,287,0.11475846587978625,345,10.0,21.0,5.0,15.0,5-15,0.31968526084874205,0.37869650179543884,0.28722907832805883,0.31968526084874205,0.37869650179543884,0.28722907832805883,0.9231192976957143,0.8747385767725919,103.76272725397094,111.88827661587852,103.76272725397094,111.88827661587852,95.82043587599125,114.5591489079796,0.0,0.0,0.0,0.0,0.014136887399110287,1279.0,1414.0,1298.0875,0.985295675368571,1.0892948279680683,0.0,0.25,-17.677503141459304,338,140,64.05154621224254
346,Southern Indiana,OVC,7-23,95.84833684406169,351,114.52065258273271,295,0.11436977194943405,346,7.0,23.0,4.0,16.0,4-16,0.275400286800299,0.3524805712197312,0.23686014459058277,0.275400286800299,0.3524805712197312,0.23686014459058277,0.9380057108344653,0.894373701726326,102.54015250753251,112.41248105622083,102.54015250753251,112.41248105622083,96.3866685748392,114.79464576137147,0.0,0.0,0.0,0.0,-0.11960889173807687,1324.0,1433.0,1341.875,0.9866790870982767,1.0679087098276665,0.0,0.2,-20.37514987984604,357,362,67.7128612883031
347,The Citadel,SC,11-22,99.88530081363172,323,120.55781883679336,350,0.10310141744351986,347,11.0,22.0,7.0,11.0,7-11,0.3244905861918645,0.3346487241464314,0.31721155770596615,0.3244905861918645,0.3346487241464314,0.31721155770596615,0.9258598220303329,0.9028456569552344,106.94131324897806,113.66454823401048,106.94131324897806,113.66454823401048,97.98684116447208,118.38621205834579,0.0,0.0,0.0,0.0,0.037214788359196005,1244.0,1404.0,1199.6625,1.0369583111916894,1.170329155074865,0.0,0.3888888888888889,-18.54117552883027,346,90,64.16836200156861
348,Louisiana Monroe,SB,4-28,101.07454904350124,308,122.1537318140237,357,0.10171131509823904,348,4.0,28.0,1.0,17.0,1-17,0.39451769528355746,0.37935346728317526,0.4083429514363017,0.39451769528355746,0.37935346728317526,0.4083429514363017,0.8876449042805331,0.847714555757194,106.28083724422928,109.75576066457415,106.28083724422928,109.75576066457415,100.96958661601695,121.56126801033274,124.56269721869663,127.80061657702306,0.4267520622910164,1.0,-0.11408063022906986,1288.0,1536.0,1280.9999999999998,1.0054644808743172,1.1990632318501173,0.0,0.05555555555555555,-23.165908541127177,363,360,70.24190059942406
349,Maine,AE,8-24,92.00532960304795,361,111.85093632199363,238,0.09567892942766563,349,8.0,24.0,6.0,10.0,6-10,0.2986586541105644,0.4211425346134535,0.18966928199665775,0.2986586541105644,0.4211425346134535,0.18966928199665775,0.9255504966374252,0.8778578842200118,103.4324092221781,112.80037266790602,103.4324092221781,112.80037266790602,92.64203370539411,112.46147808350904,0.0,0.0,0.0,0.0,-0.046362116816243026,1022.0,1076.0,1035.9625,0.9865221955427922,1.0386476344462274,0.0,0.375,-20.679815030284033,359,291,64.73685488916753
350,Saint Francis,NEC,7-24,100.39354984406273,319,122.43349894677797,358,0.09259063824649938,350,7.0,24.0,5.0,13.0,5-13,0.33134053223733884,0.521684046854085,0.19387021612524447,0.33134053223733884,0.521684046854085,0.19387021612524447,0.882697325065343,0.7625936414849549,105.1154827121081,111.00941449511458,105.1154827121081,111.00941449511458,101.89951697747743,123.75507485199432,100.07926470831602,116.24345256128605,0.15163581436666948,3.0,-0.06245825385477763,1325.0,1421.0,1246.2125000000003,1.0632215613308322,1.1402549725668774,0.0,0.2777777777777778,-19.435320793590904,352,322,69.98676704463895
351,New Hampshire,AE,9-21,95.22470136168565,357,116.20008675228385,308,0.0920085487389062,351,9.0,21.0,5.0,11.0,5-11,0.3210944199004758,0.4674790129326319,0.19013802073251254,0.3210944199004758,0.4674790129326319,0.19013802073251254,0.8810766105004906,0.7756104100892613,104.29588518163838,111.66696508963302,104.29588518163838,111.66696508963302,94.86571678070253,118.52911909531856,107.21051811411132,109.39722736948227,0.44220976222830266,3.0,-0.019595772379721432,1110.0,1202.0,1101.4125000000001,1.0077968063736338,1.091325911046043,0.0,0.3125,-16.507180731237806,321,226,67.37355199431869
352,North Carolina Central,MEAC,14-18,100.04180358688856,322,122.72819064777937,359,0.08703276389500803,352,14.0,18.0,8.0,6.0,8-6,0.28878586144626284,0.45411323564256395,0.13360901116876575,0.28878586144626284,0.45411323564256395,0.13360901116876575,0.87562149812557,0.7621970757591476,102.54870649626307,111.56262422436545,102.54870649626307,111.56262422436545,101.88694901717507,125.28148291860946,102.7313825537919,122.98198626025439,0.11213832242636651,4.0,0.02866267456641791,1010.0,1038.0,935.15,1.0800406351922152,1.1099823557718014,0.0,0.5714285714285714,-13.139946062862087,264,107,65.73992839373469
353,South Carolina St.,MEAC,10-22,95.28466870315124,356,117.17591514853657,320,0.08484359771839364,353,10.0,22.0,7.0,7.0,7-7,0.3052550043063388,0.45690381407341635,0.13392907635211584,0.3052550043063388,0.45690381407341635,0.13392907635211584,0.8858457582005862,0.7978122436650661,103.73562321099871,112.6589377962923,103.73562321099871,112.6589377962923,95.16056266867612,114.93982319201186,90.64019000198033,121.14975336430341,0.03434031227089437,3.0,-0.018679717787592143,965.0,996.0,957.5874999999999,1.007740806975864,1.0401138277180937,0.0,0.5,-17.428198702407336,332,224,68.83688326201312
354,Morgan St.,MEAC,14-16,98.69893651110429,338,121.39681303596602,354,0.08468031399040053,354,14.0,16.0,10.0,4.0,10-4,0.2502579198250841,0.37225679415048313,0.13395295527884826,0.2502579198250841,0.37225679415048313,0.13395295527884826,0.9287054341271801,0.8790974558577547,100.63232512557462,112.79110554440231,100.63232512557462,112.79110554440231,99.27667662461525,120.06682036608085,0.0,0.0,0.0,0.0,0.06107024849557391,1071.0,1072.0,1010.4499999999999,1.0599237963283685,1.0609134544015044,0.0,0.7142857142857143,-13.106613253633828,263,53,70.45397753009469
